Date & Time,use [kW],gen [kW],FreshAirVentilation [kW],HousePanel [kW],LivingRoomReceptacles [kW],SecondFloorBathroom [kW],WashingMachine [kW],Studies&amp;OutsideLighting [kW],DiningRoomReceptacles [kW],Basement&amp;HallLighting [kW],GuestHouseBathroom [kW],GuestHouseBedroom [kW],WorkshopReceptacleBathHeater [kW],GuestHouseKitchen [kW],GuestHouseKitchen [kW],GroundSourceHeatPump [kW],Photovoltaics [kW],WellPump [kW],Range [kW],SecondFloorBathroom [kW],PanelReceptacles [kW],KitchenReceptacles [kW],Microwave [kW],Refrigerator [kW],NetHousePowerUsage [kW],GarageReceptacles&amp;Lights [kW],GarageReceptacles [kW],ShedReceptacles [kW],ShedLights [kW],PanelReceptacles [kW],GaragePV [kW],GuestHouseLivingRoom [kW],MasterBedroom [kW],HeatCirculatorPumps [kW],DomesticHotWaterReserve [kW],MasterBathroom [kW],KitchenIsland [kW],RadiantHeatReserveTank [kW],BasementReceptacles [kW],Dryer [kW],KitchenLighting [kW],GuestHouseDiningRoomRecept [kW],Porch+VerandaLighting [kW]
2015-09-18 17:00:00,0.03178,0.0,0.030505556,0.206005278,0.003015278,0.000763889,0.000725,0.001760556,4.5833e-05,0.001845556,0.002122222,0.001771944,0.072716389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 18:00:00,0.031399167,0.0,0.029757222,0.290413333,0.003014722,0.000768056,0.000728333,0.002198889,2.2222e-05,0.001816667,0.0020825,0.0017375,0.071944722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 19:00:00,0.031602222,0.0,0.029791111,0.288619167,0.002975,0.000754444,0.000721111,0.001981389,5.1389e-05,0.001813889,0.002081389,0.001724722,0.071885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 20:00:00,0.031478333,0.0,0.030423889,0.313127778,0.003063056,0.000778333,0.000713333,0.002343056,2.0833e-05,0.001826944,0.002124167,0.0017725,0.072946111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 21:00:00,0.032230833,0.0,0.030880833,0.293901389,0.003055,0.000771944,0.000753333,0.001996111,5.6389e-05,0.001850556,0.002157222,0.0018,0.073895556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 22:00:00,0.031463889,0.0,0.030813889,0.311812222,0.003076389,0.000779167,0.00074,0.002377778,2.5556e-05,0.001827778,0.002138889,0.001787778,0.073421667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-18 23:00:00,0.031930556,0.0,0.030691944,0.293761667,0.003024722,0.000768611,0.000798333,0.002205556,5.5556e-05,0.001836389,0.002140833,0.001780833,0.073585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 00:00:00,0.031579722,0.0,0.030761944,0.311902222,0.003063611,0.0007825,0.000801111,0.002402222,2.5833e-05,0.001838056,0.002126389,0.001786944,0.073551667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 01:00:00,0.031953889,0.0,0.030488333,0.291670556,0.003006667,0.000766944,0.000788333,0.002183889,5.5278e-05,0.0017475,0.002133056,0.001757222,0.073236667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 02:00:00,0.031591389,0.0,0.030635,0.301839444,0.003024167,0.000773333,0.000787222,0.002344722,3.9444e-05,0.001725833,0.002128889,0.001771667,0.073196111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 03:00:00,0.031686111,0.0,0.030702222,0.299962222,0.003026111,0.000773056,0.000788889,0.002271667,4.3056e-05,0.001750556,0.002135,0.001775833,0.073320278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 04:00:00,0.031702778,0.0,0.030469444,0.294646944,0.003003889,0.000770278,0.000796667,0.00218,4.8889e-05,0.001830278,0.002119444,0.001771111,0.073054444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 05:00:00,0.030266111,0.0,0.030889167,0.399830833,0.003256944,0.000902778,0.000696667,0.00352,9.5833e-05,0.001846667,0.002126111,0.001783056,0.073577778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 06:00:00,0.031819722,0.0,0.030536111,0.297834167,0.002998611,0.000771944,0.000770556,0.002095,4.6667e-05,0.001880556,0.0020925,0.001777778,0.073152222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 07:00:00,0.031590278,0.0,0.030420833,0.241227222,0.003026111,0.000776944,0.000736667,0.002185556,3.8333e-05,0.001884167,0.002096944,0.0017625,0.072887778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 08:00:00,0.032156389,0.0,0.030448889,0.432526111,0.002979722,0.000763889,0.000754444,0.001636389,5.7222e-05,0.001861111,0.002118333,0.001792778,0.072926944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 09:00:00,0.032677778,0.0,0.031081944,1.881614444,0.00304,0.000775278,0.000733333,0.001331667,2.0556e-05,0.001881111,0.002185833,0.001865,0.074000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 10:00:00,0.033515278,0.0,0.031248889,3.732676944,0.003055833,0.000773889,0.000731111,0.0009375,8.611e-06,0.001891389,0.002231389,0.001936667,0.074765556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 11:00:00,0.034355833,0.0,0.031783611,4.160257778,0.003075,0.000776389,0.000765,0.000609722,1.5556e-05,0.001915,0.0022675,0.001965556,0.075945278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 12:00:00,0.034410556,0.0,0.032145556,4.627858889,0.003138889,0.000786667,0.000761111,0.000724167,1.3333e-05,0.0019275,0.0022825,0.002013611,0.076630556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 13:00:00,0.034419167,0.0,0.031703056,4.524153611,0.003108889,0.000779167,0.000752778,0.0007725,4.167e-06,0.001824722,0.002270556,0.001976944,0.076053611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 14:00:00,0.034001667,0.0,0.031235833,4.114414722,0.003083611,0.000775556,0.000737778,0.000906944,5.278e-06,0.001784722,0.0022425,0.001946667,0.075169444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 15:00:00,0.0335225,0.0,0.030859722,3.424263611,0.003045278,0.00077,0.000717778,0.000960833,7.5e-06,0.001808056,0.002210556,0.001907778,0.074255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 16:00:00,0.032646389,0.0,0.030528889,1.411832222,0.003060278,0.000775833,0.000710556,0.001511667,8.889e-06,0.001870833,0.002165556,0.001833611,0.073543056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 17:00:00,0.031656111,0.0,0.0296275,0.065101111,0.002995278,0.000759444,0.000716111,0.001940556,4.4722e-05,0.001828889,0.002091389,0.00174,0.071791667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 18:00:00,0.031506389,0.0,0.029964722,0.285452778,0.003055833,0.000771944,0.000702222,0.002128333,2.0833e-05,0.001830833,0.002106389,0.001749444,0.072251389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 19:00:00,0.031493889,0.0,0.029867778,0.296090833,0.003006944,0.000761667,0.000712222,0.002038333,3.9444e-05,0.001810556,0.002091944,0.001733889,0.071954444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 20:00:00,0.031542222,0.0,0.030189444,0.304494167,0.003040556,0.000769167,0.00072,0.002031944,2.9167e-05,0.001826667,0.002109167,0.001760833,0.0724225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 21:00:00,0.032183333,0.0,0.030263611,0.810258889,0.003053333,0.000775,0.00074,0.002085278,5.4722e-05,0.001841944,0.002124722,0.001835,0.0732975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 22:00:00,0.032735833,0.0,0.029561944,0.308903611,0.003080833,0.000780556,0.00074,0.002296667,2.75e-05,0.001836111,0.0021375,0.001791944,0.073372778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-19 23:00:00,0.033311389,0.0,0.0297375,0.300289167,0.003077222,0.000779444,0.000762778,0.002121111,4.4444e-05,0.001849722,0.002160556,0.001800278,0.073996667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 00:00:00,0.032919444,0.0,0.029601389,0.306419722,0.003071389,0.000780833,0.000776667,0.002306389,3.25e-05,0.001845,0.002137778,0.001794444,0.073639167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 01:00:00,0.032868611,0.0,0.029581944,0.296315,0.003018611,0.000773889,0.000795556,0.002269444,4.75e-05,0.001738889,0.002121111,0.001768889,0.073341667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 02:00:00,0.0327775,0.0,0.029672222,0.308970556,0.003066667,0.000781389,0.000786111,0.002435833,2.8611e-05,0.001748333,0.002126389,0.001794444,0.0735975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 03:00:00,0.033034444,0.0,0.03046,0.298133611,0.003051667,0.000783889,0.000807778,0.002273889,5.3611e-05,0.001828333,0.002146111,0.0018175,0.074582222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 04:00:00,0.032849722,0.0,0.02955,0.308386944,0.0030625,0.000781944,0.000796111,0.002433611,2.9444e-05,0.00187,0.002114722,0.001792222,0.0736575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 05:00:00,0.032979722,0.0,0.029465278,0.290021667,0.003014167,0.000770556,0.000765,0.002131389,5.5278e-05,0.001836944,0.00214,0.001785,0.073291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 06:00:00,0.032957222,0.0,0.029800556,0.310405278,0.003101389,0.000783333,0.000727222,0.002178333,2.6389e-05,0.001849167,0.00215,0.001800833,0.073755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 07:00:00,0.033831944,0.0,0.029433333,0.239869722,0.003069722,0.000774167,0.000733889,0.001739722,5.6111e-05,0.001841944,0.002163611,0.001793889,0.073777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 08:00:00,0.033531944,0.0,0.030948889,0.153386667,0.003158889,0.000792778,0.000762222,0.001915278,4.4444e-05,0.001874167,0.002215,0.001860556,0.075429722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 09:00:00,0.033498333,0.0,0.029794167,0.573846111,0.003082778,0.000775833,0.000740556,0.001793333,4.0278e-05,0.001845278,0.002176111,0.001828056,0.0739425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 10:00:00,0.0344025,0.0,0.029591667,0.762040556,0.003046944,0.0007725,0.000753333,0.001319444,5.2222e-05,0.001878889,0.002193056,0.001850278,0.074211389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 11:00:00,0.039466944,0.0,0.030733333,2.260485556,0.00314,0.0007925,0.000769444,0.001131389,2.5833e-05,0.001928333,0.002238333,0.001978611,0.080568056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 12:00:00,0.035763333,0.0,0.031112222,4.007786667,0.003122222,0.000783611,0.000793889,0.000634167,1.5278e-05,0.001935278,0.002277778,0.002035,0.076875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 13:00:00,0.035837222,0.0,0.031263611,4.634701944,0.003149167,0.000786944,0.000800556,0.000693611,1.111e-06,0.0019275,0.002286944,0.002031667,0.077204444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 14:00:00,0.015221111,0.0,0.031594167,4.134888611,0.003203611,0.00081,0.000726667,0.001446111,2.1667e-05,0.020439167,0.0022425,0.002019167,0.076104167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 15:00:00,0.195066111,0.0,0.031484167,2.157047222,0.003173889,0.000623056,0.160738889,0.004200556,0.000123611,0.066572778,0.002111944,0.001895,0.074364444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 16:00:00,0.108421944,0.0,0.030380556,0.621206944,0.002663611,0.000333889,0.134327222,0.001044167,0.000157778,0.009677222,0.0021025,0.001708889,0.072990556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 17:00:00,0.029648333,0.0,0.0302975,0.065792222,0.003012222,0.000769444,0.002241667,0.002210278,3.6944e-05,0.001888056,0.002108333,0.001763889,0.072363889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-09-20 18:00:00,0.500436667,0.001370556,0.029334722,1.8699,0.002928056,0.000653611,0.107906667,0.007005833,0.000142222,0.064063611,0.002006111,0.0017775,0.070899722,0.001954722,0.001417222,0.015539444,0.009797778,0.078784722,0.138224722,0.010886667,0.003613056,0.001156667,0.004906667,0.058485556,0.799887222,0.0003475,0.013014444,0.0011925,0.000448333,0.000531389,0.011168333,0.002964444,0.002665833,0.002816944,0.001796111,0.002401111,0.001652778,0.001140556,0.003465,0.001130278,0.034441389,0.000935833,0.001569167
2015-09-20 19:00:00,2.108673056,0.009562778,0.029720833,2.204328333,0.167845278,0.001713056,0.04775,0.061676389,0.000103056,0.003073333,0.002073056,0.001656667,0.070831944,0.002461389,0.0017375,0.019687222,0.007349722,0.060928611,1.514299722,0.013434722,0.004400833,0.001506111,0.006075,0.120265556,0.987518611,0.000145556,0.011960278,0.001488611,0.000553056,0.000632222,0.002213056,0.003659444,0.002956944,0.003371111,0.002432222,0.002931944,0.001938333,0.001950278,0.004223333,0.001277222,0.109660278,0.001066667,0.001834722
2015-09-20 20:00:00,0.995918611,0.009430556,0.030405556,1.211175278,0.098750556,0.001256111,0.002093889,0.095806389,0.0001875,0.055428056,0.0020975,0.001895833,0.0723425,0.002506944,0.001777222,0.019796111,0.007518889,0.020739722,0.495297778,0.013503611,0.004524444,0.001451111,0.030846944,0.102510833,0.449525556,0.000556944,0.012393889,0.0013525,0.000924722,0.001595833,0.001911667,0.003782778,0.006087778,0.003475,0.002556389,0.003026944,0.002008333,0.002053611,0.004312222,0.001209167,0.075621667,0.001109167,0.001853056
2015-09-20 21:00:00,0.540346667,0.009977778,0.030088056,2.455318611,0.051041111,0.000824444,0.103258889,0.035836389,5.833e-06,0.063271944,0.002026111,0.001848333,0.072091944,0.002489722,0.001754167,0.019896389,0.007539722,0.071780833,0.000646667,0.061896111,0.00451,0.001535,0.006126667,0.095697778,1.126949722,0.000521111,0.012127778,0.001566111,0.000397222,0.000470556,0.002438056,0.003681667,0.012190556,0.003616389,0.002266667,0.004490278,0.001965556,0.00139,0.0043,0.001427778,0.036316667,0.001120556,0.001881389
2015-09-20 22:00:00,0.365665278,0.009935833,0.030641667,0.738649444,0.051908333,0.000816667,0.057655556,0.012716111,0.000114444,0.016103889,0.002086111,0.001824444,0.073263333,0.002543889,0.00176,0.020358056,0.007678889,0.033143056,0.00054,0.106388889,0.004578889,0.001586667,0.006186389,0.077328889,0.387539444,0.000205556,0.012862222,0.001501667,0.0008175,0.001806667,0.002256944,0.003741111,0.003194444,0.003553056,0.002700833,0.003090556,0.001921944,0.0021375,0.004367778,0.001383889,0.001681111,7.5e-06,0.001693889
2015-09-20 23:00:00,0.410479722,0.009595833,0.031056389,0.913525278,0.031577778,0.000869167,0.002661667,0.010369167,4.8056e-05,0.07089,0.002062778,0.0019425,0.0734325,0.002536944,0.001773056,0.020113056,0.007569167,0.047307778,4.5556e-05,0.091191389,0.004554722,0.001541389,0.006212222,0.083785278,0.373227778,0.000427778,0.012679722,0.001413333,0.000898056,0.0017575,0.002026667,0.003742778,0.061379722,0.003586944,0.002618889,0.007808333,0.001853611,0.002040556,0.004358056,0.001314722,0.001761944,9.4444e-05,0.001824167
2015-09-21 00:00:00,0.178644444,0.0099525,0.030984722,1.249264722,0.003003611,0.000770833,0.016993333,0.002774722,5.5556e-05,0.001875,0.002103889,0.001763056,0.073976111,0.002545556,0.001773889,0.020419722,0.007511944,0.054058611,0.000102778,0.014126389,0.004540278,0.001428056,0.006299167,0.066020278,0.604450556,0.000258056,0.012822778,0.001533056,0.000695,0.001473889,0.002440556,0.003775556,0.013208056,0.003607222,0.002570556,0.003003611,0.002038056,0.0018525,0.004357778,0.001522778,0.0017175,9.5833e-05,0.001667222
2015-09-21 01:00:00,0.958521667,0.010144722,0.030706944,1.009637778,0.003001389,0.000785,0.002118889,0.003952222,0.000125556,0.001879722,0.002071667,0.001659444,0.072798333,0.002474444,0.001767222,0.869516389,0.008028611,0.012076944,7.6667e-05,0.013448333,0.004470833,0.001378333,0.006230833,0.062822222,0.462229444,0.000350278,0.012610833,0.001484444,0.000803333,0.001573056,0.002116111,0.003763333,0.003105,0.003664722,0.002718333,0.002968611,0.002028889,0.002247222,0.004281944,0.001281667,0.001663056,4.8611e-05,0.001628611
2015-09-21 02:00:00,0.106751944,0.009425833,0.031116944,0.245934444,0.003014722,0.000781667,0.002180556,0.002564167,5.6944e-05,0.001837778,0.002166111,0.001780556,0.073662222,0.002548611,0.001778611,0.020298889,0.007466389,0.012087778,0.000147222,0.013698056,0.004513889,0.001419444,0.006320278,0.062242222,0.11197,0.000218611,0.012935833,0.001444444,0.000975278,0.002183056,0.001959444,0.003788611,0.003223889,0.003470278,0.002820278,0.003003056,0.002003333,0.002423333,0.004307222,0.001297778,0.001625,4.0278e-05,0.001585556
2015-09-21 03:00:00,0.099050556,0.009372222,0.031147222,0.239491111,0.002996667,0.000781667,0.002166667,0.002468889,6.6111e-05,0.001844722,0.002177778,0.001790833,0.073801667,0.002555,0.001781111,0.020241389,0.007424722,0.012088056,0.000176667,0.013698889,0.004519444,0.001410278,0.006343611,0.054807222,0.106468333,0.000226944,0.012992222,0.001443611,0.000982222,0.00221,0.0019475,0.003805556,0.003239444,0.003488333,0.002824444,0.003006389,0.002013889,0.002422778,0.004327778,0.001302778,0.001631944,4.0833e-05,0.001589722
2015-09-21 04:00:00,0.106064722,0.009326111,0.031091111,0.244763056,0.002988056,0.000776111,0.002168889,0.002439167,7.2222e-05,0.001838611,0.002185556,0.001787222,0.073666111,0.002551667,0.001781667,0.020255556,0.007400278,0.022023056,0.000181667,0.013685833,0.004515556,0.001396111,0.006322778,0.051946389,0.108047778,0.000232222,0.01297,0.001443611,0.000982778,0.002210833,0.001925833,0.003796667,0.003205278,0.003474444,0.002822778,0.003001667,0.002009444,0.002415278,0.004325556,0.001296111,0.001630833,4.2222e-05,0.001602778
